Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_37_995.jpg;-15;0;0;0.9949689;98.68458;83.04887;359.9431;235.1711;359.0078
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_062.jpg;-15;0;0;0.9890625;98.64603;83.00446;359.9319;234.1471;359.0187
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_129.jpg;-15;0;0;0.9846082;98.59359;82.94666;359.9178;232.7833;359.0378
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_195.jpg;-15;0;0;0.9803327;98.55358;82.90437;359.9074;231.7652;359.0556
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_261.jpg;-15;0;0;0.9746084;98.51299;82.86305;359.8943;230.7489;359.0716
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_328.jpg;-15;0;0;0.9702961;98.45801;82.80934;359.8781;229.4007;359.0963
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_395.jpg;-15;0;0;0.9660864;98.41616;82.7701;359.8671;228.3943;359.1166
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_462.jpg;1.499481;0;0;0.957639;98.37817;82.72767;359.8437;228.2809;359.2659
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_529.jpg;4.485762;0;0;0.953241;98.32932;82.67;359.8073;228.5777;359.5135
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_597.jpg;7.493589;0;0;0.9483861;98.29409;82.62598;359.7788;229.0177;359.7272
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_659.jpg;4.618418;0;0;0.942881;98.25894;82.58212;359.7549;229.411;359.9267
E:\computer vision m.khalil\roversim\obstacles data\IMG\robocam_2022_12_06_17_43_38_733.jpg;1.593167;0;0;0.9402807;98.21128;82.52455;359.7316;229.6588;0.1401647
